"No.","Time","Source","Destination","Protocol","Length","Port","Info"
"2245","12.601943","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2302153 Ack=92451 Win=6826 Len=1448 TSval=1776284016 TSecr=1644751166"
"2246","12.601969","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2303601 Ack=92451 Win=6826 Len=1448 TSval=1776284016 TSecr=1644751166"
"2247","12.601979","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2300705 Win=28992 Len=0 TSval=1644751186 TSecr=1776284008"
"2248","12.601997","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","TALKER DETection "
"2249","12.602026","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2306497 Ack=92451 Win=6826 Len=1448 TSval=1776284016 TSecr=1644751166"
"2250","12.602043","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2305049 Win=28956 Len=0 TSval=1644751186 TSecr=1776284016"
"2251","12.602102","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2307945 Win=28932 Len=0 TSval=1644751186 TSecr=1776284016"
"2252","12.622204","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2307945 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751176"
"2253","12.622224","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2309393 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751176"
"2254","12.622246","10.0.0.101","192.168.0.3","TCP","1356","5000,35644","5000  >  35644 [PSH, ACK] Seq=2310841 Ack=92451 Win=6826 Len=1290 TSval=1776284029 TSecr=1644751186"
"2255","12.622275","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2256","12.622296","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2310841 Win=28992 Len=0 TSval=1644751207 TSecr=1776284029"
"2257","12.622307","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2313579 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2258","12.622344","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2315027 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2259","12.622379","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2313579 Win=28950 Len=0 TSval=1644751207 TSecr=1776284029"
"2260","12.622408","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2316475 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2261","12.622421","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2317923 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2262","12.622433","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2319371 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2263","12.622448","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2320819 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2264","12.622475","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2322267 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2265","12.622493","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2316475 Win=28940 Len=0 TSval=1644751207 TSecr=1776284029"
"2266","12.622500","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2323715 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2267","12.622561","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2325163 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2268","12.622571","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2325163 Win=28868 Len=0 TSval=1644751207 TSecr=1776284029"
"2269","12.622572","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2326611 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2270","12.622601","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2328059 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2271","12.622632","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2329507 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2272","12.623735","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2273","12.632710","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2330955 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2274","12.632725","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2332403 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2275","12.632752","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2333851 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2276","12.632781","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2335299 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2277","12.632792","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92987 Ack=2333851 Win=28992 Len=0 TSval=1644751217 TSecr=1776284029"
"2278","12.632810","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2336747 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2279","12.632837","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2338195 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2280","12.632857","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2339643 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2281","12.632877","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2341091 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2282","12.632906","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2342539 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2283","12.632934","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2343987 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2284","12.632960","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2345435 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2285","12.632984","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2346883 Ack=92451 Win=6826 Len=1448 TSval=1776284029 TSecr=1644751186"
"2286","12.633011","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2348331 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2287","12.633042","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","BS POWER CONTROL "
"2288","12.633069","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2351227 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2289","12.633102","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2352675 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2290","12.633174","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92987 Ack=2354123 Win=28820 Len=0 TSval=1644751217 TSecr=1776284029"
"2291","12.643231","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2354123 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2292","12.643256","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2355571 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2293","12.643280","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2357019 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2294","12.643309","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2358467 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2295","12.643311","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92987 Ack=2357019 Win=28992 Len=0 TSval=1644751228 TSecr=1776284030"
"2296","12.643332","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2359915 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2297","12.643367","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2361363 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2298","12.643421","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2362811 Ack=92451 Win=6826 Len=1448 TSval=1776284030 TSecr=1644751186"
"2299","12.643437","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2364259 Ack=92451 Win=6826 Len=1448 TSval=1776284039 TSecr=1644751186"
"2300","12.643451","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2365707 Ack=92451 Win=6826 Len=1448 TSval=1776284039 TSecr=1644751186"
"2301","12.643467","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2367155 Ack=92451 Win=6826 Len=1448 TSval=1776284039 TSecr=1644751186"
"2302","12.643493","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2368603 Ack=92451 Win=6826 Len=1448 TSval=1776284039 TSecr=1644751186"
"2303","12.643525","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2370051 Ack=92451 Win=6826 Len=1448 TSval=1776284039 TSecr=1644751186"
"2304","12.643560","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2371499 Ack=92451 Win=6826 Len=1448 TSval=1776284039 TSecr=1644751186"
"2305","12.643576","10.0.0.101","192.168.0.3","TCP","384","5000,35644","5000  >  35644 [PSH, ACK] Seq=2372947 Ack=92451 Win=6826 Len=318 TSval=1776284050 TSecr=1644751207"
"2306","12.643697","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92987 Ack=2373265 Win=28848 Len=0 TSval=1644751228 TSecr=1776284030"
"2307","12.644109","192.168.0.3","10.0.0.101","RSL","1514","35644,5000","PAGING CoMmanD "
"2308","12.663741","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2373265 Ack=94435 Win=6826 Len=0 TSval=1776284070 TSecr=1644751208"
"2309","12.663808","192.168.0.3","10.0.0.101","TCP","204","35644,5000","35644  >  5000 [PSH, ACK] Seq=94435 Ack=2373265 Win=29004 Len=138 TSval=1644751248 TSecr=1776284070"
"2310","12.683872","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2373265 Ack=94573 Win=6826 Len=0 TSval=1776284091 TSecr=1644751248"
"2311","12.691219","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2312","12.704016","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2373265 Ack=95109 Win=6826 Len=0 TSval=1776284111 TSecr=1644751275"
"2313","12.734213","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"2314","12.734242","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2374713 Ack=95109 Win=6826 Len=1448 TSval=1776284149 TSecr=1644751275"
"2315","12.734248","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=2376161 Ack=95109 Win=6826 Len=724 TSval=1776284149 TSecr=1644751275"
"2316","12.734337","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=95109 Ack=2376885 Win=28980 Len=0 TSval=1644751319 TSecr=1776284149"
"2317","12.744336","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2318","12.744380","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2378333 Ack=95109 Win=6826 Len=1448 TSval=1776284159 TSecr=1644751275"
"2319","12.744408","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","CHANnel ReQuireD unknown 0xd6 "
"2320","12.744418","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2381229 Ack=95109 Win=6826 Len=1448 TSval=1776284160 TSecr=1644751275"
"2321","12.744447","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=95109 Ack=2379781 Win=29004 Len=0 TSval=1644751329 TSecr=1776284159"
"2322","12.744462","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2382677 Ack=95109 Win=6826 Len=1448 TSval=1776284160 TSecr=1644751275"
"2323","12.744499","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=95109 Ack=2382677 Win=28992 Len=0 TSval=1644751329 TSecr=1776284160"
"2324","12.754526","10.0.0.101","192.168.0.3","TCP","580","5000,35644","5000  >  35644 [PSH, ACK] Seq=2384125 Ack=95109 Win=6826 Len=514 TSval=1776284161 TSecr=1644751319"
"2325","12.754603","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=95109 Ack=2384639 Win=29004 Len=0 TSval=1644751339 TSecr=1776284160"
"2326","12.764629","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"2327","12.764658","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access MEASurement PREPROCessing DeFauLT "
"2328","12.764725","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=95109 Ack=2387535 Win=28992 Len=0 TSval=1644751349 TSecr=1776284171"
"2329","12.774737","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=2387535 Ack=95109 Win=6826 Len=724 TSval=1776284181 TSecr=1644751339"
"2330","12.775220","192.168.0.3","10.0.0.101","RSL","1116","35644,5000","PAGING CoMmanD "
"2331","12.794890","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2388259 Ack=96159 Win=6826 Len=0 TSval=1776284202 TSecr=1644751359"
"2332","12.794957","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2333","12.815035","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2388259 Ack=96695 Win=6826 Len=0 TSval=1776284222 TSecr=1644751379"
"2334","12.845216","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"2335","12.845230","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2389707 Ack=96695 Win=6826 Len=1448 TSval=1776284259 TSecr=1644751379"
"2336","12.845244","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=2391155 Ack=96695 Win=6826 Len=724 TSval=1776284259 TSecr=1644751379"
"2337","12.845333","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2391155 Win=28992 Len=0 TSval=1644751430 TSecr=1776284259"
"2338","12.865417","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2339","12.865446","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2393327 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2340","12.865464","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2394775 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2341","12.865505","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2396223 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2342","12.865524","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 67 "
"2343","12.865539","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2399119 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2344","12.865549","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2400567 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2345","12.865556","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2402015 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2346","12.865571","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2394775 Win=28992 Len=0 TSval=1644751450 TSecr=1776284259"
"2347","12.865587","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2397671 Win=28988 Len=0 TSval=1644751450 TSecr=1776284276"
"2348","12.865606","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2403463 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2349","12.865619","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2404911 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2350","12.865630","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2406359 Ack=96695 Win=6826 Len=1448 TSval=1776284276 TSecr=1644751430"
"2351","12.865665","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2403463 Win=28940 Len=0 TSval=1644751450 TSecr=1776284276"
"2352","12.865708","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2407807 Win=28904 Len=0 TSval=1644751450 TSecr=1776284276"
"2353","12.875709","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 110 "
"2354","12.875737","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2409255 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2355","12.875755","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2410703 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2356","12.875763","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2412151 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2357","12.875773","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2413599 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2358","12.875789","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2410703 Win=28992 Len=0 TSval=1644751460 TSecr=1776284286"
"2359","12.875813","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2415047 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2360","12.875830","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2416495 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2361","12.875840","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2415047 Win=28956 Len=0 TSval=1644751460 TSecr=1776284286"
"2362","12.875845","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2417943 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2363","12.875881","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 101 "
"2364","12.875907","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2420839 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2365","12.875909","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2417943 Win=28932 Len=0 TSval=1644751460 TSecr=1776284286"
"2366","12.875925","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ESTablish CONFirm "
"2367","12.875936","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2423735 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2368","12.875949","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2425183 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2369","12.875957","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2426631 Ack=96695 Win=6826 Len=1448 TSval=1776284286 TSecr=1644751430"
"2370","12.875970","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2420839 Win=28908 Len=0 TSval=1644751460 TSecr=1776284286"
"2371","12.876004","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2425183 Win=28872 Len=0 TSval=1644751460 TSecr=1776284286"
"2372","12.877004","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=96695 Ack=2428079 Win=28844 Len=0 TSval=1644751461 TSecr=1776284286"
"2373","12.877413","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2374","12.886078","10.0.0.101","192.168.0.3","TCP","1138","5000,35644","5000  >  35644 [PSH, ACK] Seq=2428079 Ack=96695 Win=6826 Len=1072 TSval=1776284293 TSecr=1644751450"
"2375","12.886098","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2376","12.886107","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2430599 Ack=96695 Win=6826 Len=1448 TSval=1776284299 TSecr=1644751450"
